ondnr;gendergelijkheid;implementatie_werknemersrechten;sociale_relaties;werkgelegenheid;organisatie_op_het_werk;gezondheid_en_veiligheid;opleidingsbeleid;SDg;gebruik_van_energiebronnen;gebruik_van_waterbronnen;emissies_van_broeikasgassen;vervuilende_uitstoot;milieu_impact;impact_op_gezondheid_en_veiligheid;verdere_eisen_over_bepaalde_onderwerpen;milieu_beleid;SDGs
0451449084;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0451550638;0;1;0;0;0;0;2;3;0;0;0;0;9;2;0;0;0
0451576669;0;0;0;1;1;1;0;0;0;1;0;0;4;0;0;0;0
0451593990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0451599930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0451605076;0;0;0;0;0;4;220;0;0;0;0;0;0;0;0;0;0
0451605868;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0451610026;0;0;0;16;0;9;1;0;0;0;0;0;10;0;0;0;0
0451676144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0451688022;0;0;0;10;1;8;2;0;0;0;0;0;0;0;0;0;0
0451798581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0451849655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0451849952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
0451858464;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0451861236;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0
0451872025;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0
0451884594;0;0;0;0;0;2;0;0;0;0;0;0;4;0;0;0;0
0451899343;0;0;0;0;0;1;8;0;0;0;0;0;1;0;0;0;0
0451902907;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
0451903204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0451951110;0;0;0;23;15;0;2;0;0;0;0;0;119;38;0;0;0
0452024255;0;0;0;0;3;2;2;0;0;0;0;0;20;0;0;0;0
0452058996;0;0;0;1;1;2;2;0;0;0;0;0;1;0;4;0;0
0452060580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452069191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452072953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452085227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452086415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452095620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452172131;0;0;0;0;2;0;0;0;0;0;0;0;20;0;0;0;0
0452196479;0;0;0;10;0;7;2;0;0;0;0;0;0;0;0;0;0
0452206179;0;0;0;31;1;1;0;0;0;1;0;0;0;2;0;0;0
0452272891;0;0;0;7;3;5;0;0;0;0;0;0;0;0;0;0;0
0452343563;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;0;0
0452367022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452378009;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0
0452401664;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0452408295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452413245;0;0;0;0;0;2;0;0;0;0;0;0;16;0;0;0;0
0452433833;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0
0452436704;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
0452442840;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0
0452444523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452478571;0;0;0;1;0;1;0;0;0;0;0;0;4;0;0;0;0
0452500941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452634860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452636345;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
0452648322;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
0452671977;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
0452672076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452753537;0;0;0;1;1;13;5;0;0;0;0;0;12;3;0;0;0
0452762841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452774818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452776006;0;0;0;11;0;8;10;0;0;0;0;0;2;0;1;0;0
0452814806;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0452828266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0452846280;0;0;0;1;0;6;0;0;0;0;0;0;38;0;0;0;0
0452904777;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
0452905569;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
0452939025;0;0;0;0;2;1;0;0;0;0;0;0;4;0;0;0;0
0453026226;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
0453102935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453139854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453145693;0;0;0;0;0;0;9;0;0;0;0;0;2;0;0;0;0
0453163115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453173112;0;0;0;2;7;0;1;0;0;0;0;0;0;0;0;0;0
0453175288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453178357;0;0;0;0;0;10;0;0;0;0;0;0;20;0;0;0;0
0453207457;0;0;0;2;7;0;1;0;0;0;0;0;0;0;0;0;0
0453270805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0453271496;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0453326233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453361865;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0453394034;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0
0453407692;0;0;0;3;0;0;9;0;0;0;2;0;1;0;2;0;0
0453433032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453446294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453448472;0;0;0;8;0;3;3;0;0;0;4;0;3;0;1;0;0
0453518847;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
0453536663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453542207;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
0453547353;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
0453649697;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
0453710966;0;0;0;4;0;6;0;0;0;0;0;0;0;0;0;0;0
0453767087;0;0;0;2;0;11;0;0;0;0;0;0;3;0;0;0;0
0453834195;0;0;1;8;0;10;2;0;0;0;4;0;6;0;0;0;0
0453856070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453897444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453897741;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0453908431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453931393;1;0;0;2;0;5;0;0;0;0;0;0;6;0;0;0;0
0453935056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0453966829;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0454005332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454028888;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0
0454062146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454063334;0;0;0;0;0;0;0;0;0;0;0;0;13;3;0;0;0
0454068381;0;0;0;0;2;3;0;0;0;0;0;1;40;164;0;0;0
0454070658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454107577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454118366;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0454133115;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0454136281;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0454201411;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0454218138;0;0;1;69;39;20;3;0;0;0;0;0;1;1;0;0;0
0454222393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454246050;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
0454296431;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0
0454318405;0;0;0;4;0;2;0;0;0;0;0;0;2;0;0;0;0
0454329291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454419660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454430548;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
0454504287;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
0454522895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454602376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454680174;1;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
0454703831;0;0;0;0;0;7;0;0;0;0;0;0;2;0;0;0;0
0454726991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454729070;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0
0454780441;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0454796376;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0454833097;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0
0454872491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454886151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454913865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0454955041;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
0454982656;0;2;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0
0454986517;0;0;0;2;0;11;1;0;0;0;0;0;15;0;0;0;0
0455022644;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0
0455023238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455042440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455149833;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0455158939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455164679;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;0
0455164778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455167253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455186257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455322354;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0
0455363530;0;0;0;1;0;0;4;0;0;0;0;0;0;0;2;0;0
0455365510;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0455376396;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0455464686;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
0455467557;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
0455503783;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0455516354;0;0;1;68;2;11;4;0;0;0;0;0;2;2;0;0;0
0455520908;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0
0455533081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455539516;0;0;0;78;4;22;3;0;0;0;0;0;3;0;0;0;0
0455551590;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0
0455595934;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0
0455605040;2;0;0;0;0;1;17;0;0;3;0;0;5;0;0;0;0
0455605832;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0
0455678284;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0455703624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455731338;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0
0455733318;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0455742226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455794981;0;0;1;0;0;2;0;0;0;0;0;0;3;0;0;0;0
0455814678;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0
0455816559;0;0;0;2;0;3;0;0;0;0;0;0;3;0;0;0;0
0455834771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455838434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455841602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455843580;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0
0455874066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455912074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455974333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0455984726;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0
0456023229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456041936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456075390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456155465;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
0456164670;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
0456227325;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
0456272954;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0
0456275132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456309477;0;0;11;0;0;0;3;0;0;0;0;0;3;0;0;0;0
0456318583;0;0;1;0;0;1;2;0;0;0;0;0;0;2;0;0;0
0456352435;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0456384505;0;0;0;1;0;0;2;0;0;0;18;0;0;0;2;0;0
0456409645;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0
0456436567;0;0;0;2;6;2;0;0;0;0;0;0;0;0;0;0;0
0456445178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456467944;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
0456503279;0;0;0;5;0;14;6;0;0;0;0;0;3;0;0;0;0
0456505457;1;0;0;2;0;5;0;0;0;0;0;0;6;0;0;0;0
0456521986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456536735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456540101;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0
0456542970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456550789;0;0;0;9;1;6;32;0;0;0;0;0;1;0;0;0;0
0456562172;0;0;1;55;49;123;0;0;0;0;0;0;135;1;0;0;0
0456565340;0;0;0;3;1;0;2;0;3;0;2;0;5;0;0;0;0
0456631656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456633240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456642841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456698368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456716679;0;0;0;14;9;4;17;0;0;0;0;0;21;2;2;0;0
0456768347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456769931;0;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0
0456781314;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
0456820213;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0
0456850105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456872572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456900583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456932455;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0456934732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0456976502;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
0456986992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457013025;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0
0457057466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457089635;0;0;0;2;1;0;0;0;1;0;0;0;4;0;0;0;0
0457098840;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
0457108342;0;0;0;0;0;6;0;0;0;0;0;0;1;9;0;0;0
0457120418;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
0457150112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457169413;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;0
0457169809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457175450;0;0;0;0;0;27;21;0;0;0;0;0;4;4;0;0;0
0457207223;0;0;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0
0457217913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457263938;0;0;0;1;1;2;0;0;0;0;0;0;7;0;0;0;0
0457264829;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
0457299966;0;0;0;1;0;1;8;0;0;0;0;0;4;0;0;0;0
0457385385;0;0;0;16;1;1;0;0;0;0;0;0;0;0;0;0;0
0457386771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457398649;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0
0457473477;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
0457497233;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0457522274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457527026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457527818;0;0;0;0;6;4;0;0;0;0;0;0;4;0;0;0;0
0457528709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457541674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457545040;0;0;0;22;0;6;8;0;0;0;0;0;0;0;0;0;0
0457549295;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
0457552661;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0
0457553651;0;0;0;45;27;66;29;0;0;0;0;4;27;4;3;0;0
0457566519;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0
0457587503;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457622640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457652928;0;0;0;1;2;5;0;0;0;0;0;0;3;3;0;0;0
0457662133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457669061;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0
0457840889;0;0;0;1;0;4;3;0;0;0;0;4;2;5;0;0;0
0457852767;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0
0457852866;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0457873256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457893448;0;0;2;27;0;3;0;0;0;0;0;0;0;0;0;0;0
0457909185;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
0457914234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457940562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0457971642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458010640;0;0;0;0;0;0;2;0;1;0;0;2;63;2;0;0;0
0458011927;0;0;0;0;1;1;9;0;0;0;0;0;0;167;0;0;0
0458028951;0;0;0;10;0;0;22;0;0;0;0;0;0;0;0;0;0
0458038948;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
0458040136;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
0458045282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458048747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458052707;0;0;0;0;0;3;0;0;0;0;0;0;7;0;0;0;0
0458073095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458079926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458087349;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
0458116944;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0
0458125951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458142183;1;0;0;0;0;6;0;0;0;0;0;0;4;0;0;1;0
0458167226;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0458197910;0;0;0;35;0;5;4;0;0;0;0;0;2;0;0;0;0
0458213449;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;0;0
0458242945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458263632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458265315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458311241;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0458360434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458366273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458419921;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0458447239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458463075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458467134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458480495;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0458498115;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0
0458503063;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0
0458524542;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
0458551959;0;0;0;0;0;1;0;0;0;1;0;1;4;1;1;0;0
0458552751;0;0;1;0;4;5;1;0;0;0;0;0;8;0;0;0;0
0458570864;0;0;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0
0458576210;0;0;0;0;0;3;0;0;0;0;0;0;2;4;0;0;0
0458612139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458622730;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
0458661134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458663114;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0
0458709040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458713097;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0
0458715671;0;0;0;0;1;6;6;0;0;0;0;0;11;1;0;0;0
0458746058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458761696;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
0458769616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458785551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458794459;0;0;0;2;7;0;1;0;0;0;0;0;0;0;0;0;0
0458797033;0;0;0;1;4;0;3;0;0;0;0;0;10;0;0;0;0
0458813760;0;0;0;0;0;1;1;0;0;0;0;0;3;0;2;0;0
0458840979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0458849590;0;0;0;2;4;47;0;0;0;0;0;0;1;6;0;0;0
0458877702;0;0;17;33;48;6;0;0;0;0;0;36;59;84;0;5;0
0458892152;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
0458951144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459001327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459024091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459027457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459028645;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0459040721;0;0;5;22;1;0;0;0;0;0;0;0;0;18;0;0;0
0459082192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459103374;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0
0459140392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459206314;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0459229276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459230563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459259762;0;0;0;0;0;4;0;0;0;4;0;0;12;0;0;0;0
0459325088;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
0459343302;0;0;0;0;0;0;0;0;0;12;0;0;1;2;0;0;0
0459384773;0;0;0;0;0;0;2;0;0;16;0;0;0;0;0;0;0
0459394968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459397740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459403084;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
0459404668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459532748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459565412;0;0;0;3;4;2;0;0;0;0;0;0;0;0;0;0;0
0459644990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459651029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459715068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459717246;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0
0459777129;0;0;0;4;0;2;0;0;0;0;0;0;4;0;0;0;0
0459777624;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459799596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459803655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459826124;0;0;0;0;1;0;0;0;3;0;22;4;5;1;0;1;0
0459831567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459844534;0;0;0;1;0;2;0;0;0;0;0;0;1;0;1;0;0
0459853541;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0459868684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459882443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459903328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0
0459905605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459938564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459976671;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0
0459982314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0459988351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0460021114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0460034178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0460043086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0460051697;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
0460099308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
